action step xA yA dirA xB yB dirB
[Move] 735 2 2 3 1 1 3
[Move] 736 1 2 3 2 1 1
[Move] 737 1 3 2 3 1 1
[Move] 738 2 3 1 2 1 3
[Move] 739 2 2 0 1 1 3
[Move] 740 2 3 2 2 1 1
[Move] 741 2 2 0 2 2 2
[Move] 742 3 2 1 1 2 3
[Move] 743 3 3 2 1 1 0
[Move] 744 2 3 3 2 1 1
[Move] 745 3 3 1 2 2 2
[Move] 746 3 2 0 3 2 1
[Move] 747 3 3 2 4 2 1
[Move] 748 2 3 3 3 2 3
[Move] 749 1 3 3 3 3 2
[Move] 750 1 2 0 3 2 0
[Move] 751 2 2 1 3 3 2
[Move] 752 2 1 0 3 4 2
[Move] 753 2 2 2 4 4 1
[Move] 754 1 2 3 4 3 0
[Move] 755 2 2 1 4 2 0
[Move] 756 2 3 2 3 2 3
[Move] 757 3 3 1 3 3 2
[Move] 758 3 2 0 3 4 2
[Move] 759 2 2 3 4 4 1
[Move] 760 2 1 0 4 3 0
[Move] 761 1 1 3 3 3 3
[Move] 762 1 2 2 3 2 0
[Move] 763 1 3 2 3 1 0
[Move] 764 2 3 1 3 2 2
[Move] 765 1 3 3 3 1 0
[Move] 766 1 4 2 2 1 3
[Move] 767 2 4 1 1 1 3
[Move] 768 1 4 3 2 1 1
[Move] 769 1 3 0 2 2 2
[Move] 770 2 3 1 1 2 3
[Move] 771 1 3 3 2 2 1
[Move] 772 2 3 1 2 3 2
[Move] 773 2 4 2 2 2 0
[Move] 774 3 4 1 1 2 3
[Move] 775 2 4 3 2 2 1
[Move] 776 2 3 0 2 3 2
[Move] 777 3 3 1 2 4 2
[Move] 778 3 4 2 1 4 3
[Move] 779 4 4 1 2 4 1
[Move] 780 3 4 3 2 3 0
[Move] 781 3 3 0 1 3 3
[Move] 782 3 4 2 1 2 0
[Move] 783 2 4 3 1 1 0
[Move] 784 1 4 3 1 2 2
[Move] 785 2 4 1 1 1 0
[Move] 786 1 4 3 1 2 2
[Move] 787 1 3 0 1 3 2
[Move] 788 2 3 1 2 3 1
[Move] 789 1 3 3 1 3 3
[Move] 790 1 2 0 1 2 0
[Move] 791 2 2 1 2 2 1
[Move] 792 2 3 2 2 1 0
[Move] 793 3 3 1 3 1 1
[Move] 794 3 4 2 3 2 2
[Move] 795 3 3 0 3 3 2
[Move] 796 2 3 3 2 3 3
[Move] 797 3 3 1 2 2 0
[Move] 798 4 3 1 2 3 2
[Move] 799 4 4 2 1 3 3
[Move] 800 4 3 0 1 2 0
[Move] 801 4 4 2 2 2 1
[Move] 802 3 4 3 3 2 1
[Move] 803 2 4 3 3 3 2
[Move] 804 1 4 3 2 3 3
[Move] 805 2 4 1 1 3 3
[Move] 806 1 4 3 1 2 0
[Move] 807 2 4 1 1 3 2
[Move] 808 1 4 3 1 4 2
[Move] 809 2 4 1 1 3 0
[Move] 810 2 3 0 2 3 1
[Move] 811 2 2 0 3 3 1
[Move] 812 2 1 0 4 3 1
[Move] 813 3 1 1 3 3 3
[Move] 814 3 2 2 2 3 3
[Move] 815 3 3 2 2 4 2
[Move] 816 2 3 3 1 4 3
[Move] 817 2 2 0 1 3 0
[Move] 818 1 2 3 1 4 2
[Move] 819 1 1 0 2 4 1
[Move] 820 2 1 1 1 4 3
[Move] 821 1 1 3 1 3 0
[Move] 822 1 2 2 1 2 0
[Move] 823 1 3 2 2 2 1
[Move] 824 1 4 2 2 1 0
[Move] 825 2 4 1 2 2 2
[Move] 826 2 3 0 2 3 2
[Move] 827 1 3 3 3 3 1
[Move] 828 1 4 2 2 3 3
[Move] 829 1 3 0 3 3 1
[Move] 830 1 4 2 3 4 2
[Move] 831 1 3 0 4 4 1
[Move] 832 1 4 2 4 3 0
[Move] 833 2 4 1 4 2 0
[Move] 834 2 3 0 4 3 2
[Move] 835 3 3 1 4 4 2
[Move] 836 3 4 2 3 4 3
[Move] 837 3 3 0 4 4 1
[Move] 838 2 3 3 4 3 0
[Move] 839 1 3 3 4 2 0
[Move] 840 1 4 2 4 1 0
[Move] 841 2 4 1 4 2 2
[Move] 842 3 4 1 4 3 2
[Move] 843 2 4 3 4 2 0
[Move] 844 3 4 1 4 3 2
[Move] 845 2 4 3 4 4 2
[Move] 846 2 3 0 3 4 3
[Move] 847 3 3 1 2 4 3
[Move] 848 2 3 3 2 3 0
[Move] 849 1 3 3 1 3 3
[Move] 850 1 4 2 1 4 2
[Move] 851 1 3 0 1 3 0
[Move] 852 1 4 2 1 4 2
[Move] 853 2 4 1 2 4 1
[Move] 854 3 4 1 1 4 3
[Move] 855 4 4 1 2 4 1
[Move] 856 3 4 3 3 4 1
[Move] 857 2 4 3 2 4 3
[Move] 858 2 3 0 2 3 0
[Move] 859 2 4 2 3 3 1
[Move] 860 3 4 1 3 4 2
[Move] 861 3 3 0 2 4 3
[Move] 862 2 3 3 1 4 3
[Move] 863 3 3 1 1 3 0
[Move] 864 3 2 0 1 2 0
[Move] 865 3 1 0 1 3 2
[Move] 866 3 2 2 2 3 1
[Move] 867 3 1 0 2 4 2
[Move] 868 4 1 1 3 4 1
[Move] 869 3 1 3 4 4 1
[Move] 870 3 2 2 3 4 3
[Move] 871 4 2 1 3 3 0
[Move] 872 3 2 3 4 3 1
[Move] 873 2 2 3 4 2 0
[Move] 874 2 3 2 4 1 0
[Move] 875 1 3 3 4 2 2
[Move] 876 2 3 1 4 1 0
[Move] 877 3 3 1 4 2 2
[Move] 878 3 4 2 4 3 2
[Move] 879 3 3 0 4 2 0
[Move] 880 3 4 2 4 1 0
[Move] 881 2 4 3 4 2 2
[Move] 882 2 3 0 4 1 0
[Move] 883 3 3 1 4 2 2
[Move] 884 3 4 2 4 3 2
[Move] 885 3 3 0 4 2 0
[Move] 886 3 2 0 4 1 0
[Move] 887 2 2 3 3 1 3
[Move] 888 2 3 2 2 1 3
[Move] 889 2 4 2 2 2 2
[Move] 890 2 3 0 3 2 1
[Move] 891 3 3 1 3 3 2
[Move] 892 3 4 2 2 3 3
[Move] 893 2 4 3 2 2 0
[Move] 894 1 4 3 3 2 1
[Move] 895 1 3 0 4 2 1
[Move] 896 1 2 0 4 3 2
[Move] 897 2 2 1 4 2 0
[Move] 898 2 1 0 3 2 3
[Move] 899 3 1 1 4 2 1
[Move] 900 3 2 2 4 1 0
[Move] 901 2 2 3 3 1 3
[Move] 902 2 3 2 3 2 2
[Move] 903 3 3 1 3 1 0
[Move] 904 4 3 1 4 1 1
[Move] 905 4 2 0 3 1 3
[Move] 906 4 1 0 2 1 3
[Move] 907 4 2 2 3 1 1
[Move] 908 3 2 3 4 1 1
[Move] 909 2 2 3 4 2 2
[Move] 910 1 2 3 4 1 0
[Move] 911 2 2 1 4 2 2
[Move] 912 2 1 0 4 3 2
[Move] 913 2 2 2 3 3 3
[Move] 914 2 3 2 2 3 3
[Move] 915 3 3 1 2 2 0
[Move] 916 3 4 2 2 1 0
[Move] 917 3 3 0 1 1 3
[Move] 918 3 2 0 1 2 2
[Move] 919 3 1 0 1 1 0
[Move] 920 4 1 1 2 1 1
[Move] 921 3 1 3 3 1 1
[Move] 922 4 1 1 3 2 2
[Move] 923 3 1 3 3 1 0
[Move] 924 2 1 3 4 1 1
[Move] 925 3 1 1 3 1 3
[Move] 926 4 1 1 2 1 3
[Move] 927 4 2 2 1 1 3
[Move] 928 4 3 2 2 1 1
[Move] 929 4 4 2 2 2 2
[Move] 930 3 4 3 2 3 2
[Move] 931 3 3 0 3 3 1
[Move] 932 3 2 0 4 3 1
[Move] 933 2 2 3 4 4 2
[Move] 934 2 1 0 4 3 0
[Move] 935 2 2 2 4 4 2
[Move] 936 2 3 2 4 3 0
[Move] 937 1 3 3 4 2 0
[Move] 938 2 3 1 3 2 3
[Move] 939 1 3 3 2 2 3
[Move] 940 1 2 0 1 2 3
[Move] 941 2 2 1 1 3 2
[Move] 942 2 1 0 2 3 1
[Move] 943 1 1 3 1 3 3
[Move] 944 2 1 1 2 3 1
[Move] 945 3 1 1 2 4 2
[Move] 946 2 1 3 2 3 0
[Move] 947 2 2 2 2 2 0
[Move] 948 1 2 3 2 3 2
[Move] 949 1 1 0 2 4 2
[Move] 950 2 1 1 1 4 3
[Move] 951 2 2 2 1 3 0
[Move] 952 1 2 3 2 3 1
[Move] 953 1 3 2 1 3 3
[Move] 954 1 2 0 1 2 0
[Move] 955 1 1 0 2 2 1
[Move] 956 2 1 1 3 2 1
[Move] 957 3 1 1 2 2 3
[Move] 958 3 2 2 2 1 0
[Move] 959 4 2 1 3 1 1
[Move] 960 4 1 0 3 2 2
[Move] 961 4 2 2 4 2 1
[Move] 962 4 3 2 3 2 3
[Move] 963 4 4 2 2 2 3
[Move] 964 3 4 3 2 1 0
[Move] 965 4 4 1 3 1 1
[Move] 966 3 4 3 4 1 1
[Move] 967 2 4 3 4 2 2
[Move] 968 2 3 0 4 3 2
[Move] 969 3 3 1 4 4 2
[Move] 970 2 3 3 3 4 3
[Move] 971 2 4 2 3 3 0
[Move] 972 3 4 1 3 2 0
[Move] 973 2 4 3 3 1 0
[Move] 974 2 3 0 4 1 1
[Move] 975 2 4 2 3 1 3
[Move] 976 3 4 1 2 1 3
[Move] 977 3 3 0 3 1 1
[Move] 978 3 2 0 2 1 3
[Move] 979 3 1 0 2 2 2
[Move] 980 2 1 3 3 2 1
[Move] 981 1 1 3 3 3 2
[Move] 982 2 1 1 4 3 1
[Move] 983 3 1 1 4 4 2
[Move] 984 2 1 3 3 4 3
[Move] 985 1 1 3 3 3 0
[Move] 986 2 1 1 2 3 3
[Move] 987 2 2 2 2 4 2
[Move] 988 2 3 2 3 4 1
[Move] 989 3 3 1 4 4 1
[Move] 990 3 2 0 3 4 3
[Move] 991 3 1 0 2 4 3
[Move] 992 3 2 2 1 4 3
[Move] 993 2 2 3 2 4 1
[Move] 994 3 2 1 1 4 3
[Move] 995 2 2 3 2 4 1
[Move] 996 2 1 0 3 4 1
[Move] 997 3 1 1 4 4 1
[Move] 998 2 1 3 3 4 3
[Move] 999 2 2 2 3 3 0
[Move] 1000 3 2 1 3 2 0
