action step xA yA dirA xB yB dirB
[Move] 735 10 6 2 6 6 0
[Move] 736 10 5 0 6 7 2
[Move] 737 10 4 0 7 7 1
[Move] 738 10 5 2 7 6 0
[Move] 739 9 5 3 7 7 2
[Move] 740 9 6 2 7 8 2
[Move] 741 8 6 3 7 7 0
[Move] 742 8 7 2 8 7 1
[Move] 743 9 7 1 7 7 3
[Move] 744 9 6 0 7 8 2
[Move] 745 10 6 1 6 8 3
[Move] 746 10 5 0 6 9 2
[Move] 747 9 5 3 6 10 2
[Move] 748 9 6 2 5 10 3
[Move] 749 10 6 1 4 10 3
[Move] 750 10 7 2 4 9 0
[Move] 751 10 6 0 5 9 1
[Move] 752 10 7 2 5 10 2
[Move] 753 10 8 2 5 9 0
[Move] 754 10 7 0 4 9 3
[Move] 755 10 6 0 4 8 0
[Move] 756 10 7 2 5 8 1
[Move] 757 10 6 0 5 7 0
[Move] 758 10 5 0 4 7 3
[Move] 759 10 6 2 4 8 2
[Move] 760 9 6 3 3 8 3
[Move] 761 8 6 3 2 8 3
[Move] 762 8 7 2 2 7 0
[Move] 763 8 6 0 3 7 1
[Move] 764 9 6 1 3 6 0
[Move] 765 8 6 3 4 6 1
[Move] 766 9 6 1 5 6 1
[Move] 767 9 5 0 4 6 3
[Move] 768 10 5 1 5 6 1
[Move] 769 9 5 3 4 6 3
[Move] 770 9 6 2 5 6 1
[Move] 771 10 6 1 6 6 1
[Move] 772 9 6 3 6 7 2
[Move] 773 9 7 2 6 8 2
[Move] 774 9 8 2 6 7 0
[Move] 775 9 7 0 6 6 0
[Move] 776 9 6 0 6 5 0
[Move] 777 10 6 1 6 4 0
[Move] 778 10 5 0 5 4 3
[Move] 779 10 4 0 4 4 3
[Move] 780 10 5 2 3 4 3
[Move] 781 9 5 3 3 5 2
[Move] 782 9 6 2 3 4 0
[Move] 783 9 7 2 3 5 2
[Move] 784 8 7 3 3 6 2
[Move] 785 9 7 1 3 7 2
[Move] 786 9 8 2 4 7 1
[Move] 787 8 8 3 3 7 3
[Move] 788 8 9 2 3 8 2
[Move] 789 8 8 0 3 9 2
[Move] 790 8 7 0 2 9 3
[Move] 791 7 7 3 1 9 3
[Move] 792 8 7 1 1 10 2
[Move] 793 7 7 3 1 9 0
[Move] 794 6 7 3 1 10 2
[Move] 795 5 7 3 1 9 0
[Move] 796 5 8 2 1 8 0
[Move] 797 5 9 2 2 8 1
[Move] 798 5 10 2 1 8 3
[Move] 799 4 10 3 1 7 0
[Move] 800 5 10 1 1 8 2
[Move] 801 6 10 1 1 9 2
[Move] 802 5 10 3 2 9 1
[Move] 803 6 10 1 3 9 1
[Move] 804 5 10 3 4 9 1
[Move] 805 4 10 3 3 9 3
[Move] 806 4 9 0 3 10 2
[Move] 807 4 8 0 4 10 1
[Move] 808 4 7 0 5 10 1
[Move] 809 3 7 3 4 10 3
[Move] 810 3 6 0 5 10 1
[Move] 811 3 5 0 4 10 3
[Move] 812 4 5 1 4 9 0
[Move] 813 5 5 1 4 10 2
[Move] 814 6 5 1 4 9 0
[Move] 815 5 5 3 3 9 3
[Move] 816 4 5 3 4 9 1
[Move] 817 4 4 0 3 9 3
[Move] 818 5 4 1 4 9 1
[Move] 819 4 4 3 3 9 3
[Move] 820 5 4 1 4 9 1
[Move] 821 4 4 3 4 8 0
[Move] 822 4 5 2 3 8 3
[Move] 823 3 5 3 3 9 2
[Move] 824 2 5 3 3 8 0
[Move] 825 2 4 0 3 7 0
[Move] 826 2 5 2 3 8 2
[Move] 827 2 6 2 3 7 0
[Move] 828 2 7 2 2 7 3
[Move] 829 1 7 3 1 7 3
[Move] 830 1 8 2 1 8 2
[Move] 831 1 9 2 1 9 2
[Move] 832 1 8 0 1 10 2
[Move] 833 1 7 0 1 9 0
[Move] 834 2 7 1 2 9 1
[Move] 835 3 7 1 2 10 2
[Move] 836 3 6 0 3 10 1
[Move] 837 3 7 2 2 10 3
[Move] 838 3 6 0 2 9 0
[Move] 839 3 7 2 3 9 1
[Move] 840 3 6 0 2 9 3
[Move] 841 3 7 2 1 9 3
[Move] 842 2 7 3 2 9 1
[Move] 843 2 8 2 3 9 1
[Move] 844 2 7 0 4 9 1
[Move] 845 2 8 2 4 10 2
[Move] 846 2 7 0 5 10 1
[Move] 847 1 7 3 4 10 3
[Move] 848 1 6 0 5 10 1
[Move] 849 1 5 0 6 10 1
[Move] 850 1 6 2 5 10 3
[Move] 851 2 6 1 6 10 1
[Move] 852 1 6 3 7 10 1
[Move] 853 1 7 2 7 9 0
[Move] 854 1 6 0 8 9 1
[Move] 855 1 7 2 7 9 3
[Move] 856 1 6 0 7 10 2
[Move] 857 1 5 0 7 9 0
[Move] 858 1 4 0 6 9 3
[Move] 859 2 4 1 6 8 0
[Move] 860 3 4 1 7 8 1
[Move] 861 4 4 1 7 7 0
[Move] 862 5 4 1 8 7 1
[Move] 863 6 4 1 7 7 3
[Move] 864 6 3 0 6 7 3
[Move] 865 6 2 0 5 7 3
[Move] 866 7 2 1 5 6 0
[Move] 867 7 1 0 5 7 2
[Move] 868 8 1 1 4 7 3
[Move] 869 8 2 2 4 8 2
[Move] 870 7 2 3 4 9 2
[Move] 871 7 3 2 3 9 3
[Move] 872 6 3 3 4 9 1
[Move] 873 6 2 0 5 9 1
[Move] 874 6 1 0 6 9 1
[Move] 875 6 2 2 7 9 1
[Move] 876 5 2 3 6 9 3
[Move] 877 5 3 2 5 9 3
[Move] 878 5 4 2 5 10 2
[Move] 879 5 3 0 6 10 1
[Move] 880 5 2 0 5 10 3
[Move] 881 5 3 2 4 10 3
[Move] 882 5 2 0 5 10 1
[Move] 883 4 2 3 5 9 0
[Move] 884 5 2 1 4 9 3
[Move] 885 4 2 3 5 9 1
[Move] 886 4 1 0 6 9 1
[Move] 887 4 2 2 6 8 0
[Move] 888 3 2 3 7 8 1
[Move] 889 3 1 0 7 9 2
[Move] 890 2 1 3 6 9 3
[Move] 891 3 1 1 7 9 1
[Move] 892 4 1 1 6 9 3
[Move] 893 4 2 2 7 9 1
[Move] 894 5 2 1 8 9 1
[Move] 895 5 3 2 7 9 3
[Move] 896 4 3 3 8 9 1
[Move] 897 4 2 0 8 10 2
[Move] 898 5 2 1 7 10 3
[Move] 899 5 1 0 7 9 0
[Move] 900 5 2 2 8 9 1
[Move] 901 4 2 3 8 8 0
[Move] 902 4 1 0 8 7 0
[Move] 903 3 1 3 9 7 1
[Move] 904 4 1 1 10 7 1
[Move] 905 4 2 2 10 6 0
[Move] 906 4 3 2 10 7 2
[Move] 907 5 3 1 10 8 2
[Move] 908 4 3 3 9 8 3
[Move] 909 4 4 2 10 8 1
[Move] 910 4 3 0 9 8 3
[Move] 911 4 2 0 9 9 2
[Move] 912 5 2 1 8 9 3
[Move] 913 5 1 0 8 8 0
[Move] 914 6 1 1 8 7 0
[Move] 915 7 1 1 8 8 2
[Move] 916 6 1 3 7 8 3
[Move] 917 6 2 2 6 8 3
[Move] 918 7 2 1 7 8 1
[Move] 919 8 2 1 6 8 3
[Move] 920 9 2 1 6 7 0
[Move] 921 10 2 1 6 8 2
[Move] 922 10 1 0 6 9 2
[Move] 923 9 1 3 6 8 0
[Move] 924 8 1 3 6 9 2
[Move] 925 9 1 1 5 9 3
[Move] 926 10 1 1 6 9 1
[Move] 927 10 2 2 6 8 0
[Move] 928 10 1 0 6 7 0
[Move] 929 10 2 2 6 8 2
[Move] 930 9 2 3 7 8 1
[Move] 931 9 3 2 8 8 1
[Move] 932 8 3 3 8 7 0
[Move] 933 9 3 1 9 7 1
[Move] 934 10 3 1 10 7 1
[Move] 935 9 3 3 10 6 0
[Move] 936 9 4 2 9 6 3
[Move] 937 9 3 0 8 6 3
[Move] 938 9 2 0 8 5 0
[Move] 939 9 3 2 9 5 1
[Move] 940 10 3 1 8 5 3
[Move] 941 9 3 3 9 5 1
[Move] 942 8 3 3 10 5 1
[Move] 943 9 3 1 10 4 0
[Move] 944 8 3 3 10 3 0
[Move] 945 8 2 0 10 4 2
[Move] 946 8 3 2 10 3 0
[Move] 947 9 3 1 9 3 3
[Move] 948 9 2 0 8 3 3
[Move] 949 10 2 1 8 2 0
[Move] 950 10 1 0 9 2 1
[Move] 951 10 2 2 9 3 2
[Move] 952 9 2 3 9 2 0
[Move] 953 9 1 0 8 2 3
[Move] 954 9 2 2 8 3 2
[Move] 955 10 2 1 9 3 1
[Move] 956 10 1 0 10 3 1
[Move] 957 9 1 3 10 4 2
[Move] 958 10 1 1 10 3 0
[Move] 959 9 1 3 10 2 0
[Move] 960 10 1 1 9 2 3
[Move] 961 9 1 3 10 2 1
[Move] 962 9 2 2 10 3 2
[Move] 963 9 1 0 10 4 2
[Move] 964 9 2 2 9 4 3
[Move] 965 8 2 3 8 4 3
[Move] 966 9 2 1 8 5 2
[Move] 967 10 2 1 8 6 2
[Move] 968 10 1 0 8 5 0
[Move] 969 9 1 3 7 5 3
[Move] 970 8 1 3 7 6 2
[Move] 971 9 1 1 6 6 3
[Move] 972 8 1 3 5 6 3
[Move] 973 7 1 3 4 6 3
[Move] 974 7 2 2 4 7 2
[Move] 975 7 3 2 5 7 1
[Move] 976 8 3 1 6 7 1
[Move] 977 9 3 1 7 7 1
[Move] 978 8 3 3 6 7 3
[Move] 979 8 4 2 5 7 3
[Move] 980 8 5 2 5 6 0
[Move] 981 7 5 3 5 5 0
[Move] 982 7 6 2 4 5 3
[Move] 983 7 5 0 4 4 0
[Move] 984 7 6 2 5 4 1
[Move] 985 8 6 1 4 4 3
[Move] 986 7 6 3 3 4 3
[Move] 987 8 6 1 3 5 2
[Move] 988 9 6 1 3 4 0
[Move] 989 8 6 3 4 4 1
[Move] 990 8 5 0 3 4 3
[Move] 991 8 6 2 2 4 3
[Move] 992 7 6 3 1 4 3
[Move] 993 7 7 2 2 4 1
[Move] 994 7 8 2 2 3 0
[Move] 995 7 7 0 2 4 2
[Move] 996 6 7 3 3 4 1
[Move] 997 6 6 0 2 4 3
[Move] 998 6 7 2 1 4 3
[Move] 999 6 6 0 2 4 1
[Move] 1000 6 5 0 2 5 2
